,ID,Age,Age_bins,Education,Marital_Status,Income,Income_groups,Childrens,Dt_Customer,Wines,Fruits,Meat,Fish,Sweet,Gold,Spending,Discount_Purchases,Web_Purchases,Catelog_Purchases,In-Store_Purchases,Accepted_3rd_Campaign,Accepted_4th_Campaign,Accepted_5th_Campaign,Accepted_1st_Campaign,Accepted_2nd_Campaign,Complain,Last_Campaign_Response,Average_Response_Rate
1793,1250,38,Middle Aged,Bachelors,Single,37697.0,Average Income,1,2014-02-07,34,6,21,11,4,8,84,1,2,1,3,0,0,0,0,0,0,0,0
1794,9905,62,Senior,Bachelors,In Couple,34074.0,Average Income,2,2013-07-13,135,1,41,10,1,67,255,5,3,3,3,1,0,0,0,0,0,0,1
1795,10691,54,Middle Aged,Masters,In Couple,28520.0,Low Income,2,2013-06-14,11,0,10,0,2,20,43,1,1,1,2,0,0,0,0,0,0,0,0
1796,7002,59,Middle Aged,Bachelors,Single,62535.0,High Income,1,2013-10-03,163,48,90,0,45,52,398,1,3,2,8,0,0,0,0,0,0,0,0
1797,2952,37,Middle Aged,Masters,Single,36273.0,Average Income,1,2014-04-16,29,3,30,3,2,9,76,2,3,0,3,0,0,0,0,0,0,0,0
1798,8439,50,Middle Aged,Bachelors,In Couple,63404.0,High Income,2,2014-06-06,734,26,70,11,44,17,902,2,6,3,4,0,0,0,1,0,0,0,1
1799,762,33,Middle Aged,Bachelors,In Couple,75774.0,High Income,1,2014-05-02,340,21,134,258,14,56,823,1,7,5,8,0,0,0,0,0,0,0,0
1800,2831,38,Middle Aged,Bachelors,In Couple,78416.0,High Income,1,2014-06-27,453,38,279,188,38,183,1179,2,7,7,10,0,0,0,0,0,0,0,0
1801,6977,40,Middle Aged,Bachelors,In Couple,75702.0,High Income,1,2012-10-14,1073,0,629,145,37,37,1921,1,10,5,13,0,0,1,0,0,0,0,1
1802,6289,63,Senior,Masters,In Couple,59385.0,Average Income,2,2013-04-28,135,0,10,0,4,36,185,2,3,1,4,0,0,0,0,0,0,0,0
1803,4168,48,Middle Aged,Bachelors,Single,37070.0,Average Income,2,2013-03-20,231,7,137,4,15,39,433,9,5,1,8,0,0,0,0,0,0,1,0
1804,8397,63,Senior,Bachelors,In Couple,44689.0,Average Income,2,2014-01-10,18,0,5,0,0,11,34,2,1,1,2,1,0,0,0,0,0,0,1
1805,9284,56,Middle Aged,Bachelors,In Couple,53977.0,Average Income,1,2013-06-08,620,16,165,0,24,82,907,5,5,5,12,0,0,0,0,0,0,0,0
1806,6237,48,Middle Aged,Masters,Single,7144.0,Low Income,2,2013-12-07,81,4,33,5,2,291,416,0,23,1,1,0,0,0,0,0,0,0,0
1807,3130,50,Middle Aged,Bachelors,Single,18701.0,Low Income,2,2013-06-04,12,4,2,10,6,10,44,4,2,0,4,0,0,0,0,0,0,0,0
1808,1619,58,Middle Aged,Bachelors,In Couple,90369.0,High Income,0,2014-04-28,292,51,981,224,23,17,1588,1,4,6,6,0,0,0,0,0,0,1,0
1809,1990,40,Middle Aged,Masters,Single,63159.0,High Income,0,2012-11-05,965,34,586,89,86,37,1797,1,3,5,8,1,0,0,0,0,0,0,1
1810,5513,48,Middle Aged,Bachelors,In Couple,37758.0,Average Income,2,2012-10-04,27,2,10,0,0,1,40,2,1,0,3,0,0,0,0,0,0,0,0
1811,269,51,Middle Aged,Masters,Single,46757.0,Average Income,1,2012-11-16,777,30,163,0,51,122,1143,6,4,4,7,0,0,0,0,0,0,0,0
1812,8093,45,Middle Aged,Masters,In Couple,79734.0,High Income,0,2014-06-28,572,8,232,23,62,17,914,1,4,3,6,0,0,0,1,0,0,0,1
1813,10513,22,Young,Bachelors,In Couple,63207.0,High Income,0,2013-01-20,438,169,565,91,169,70,1502,1,2,3,6,0,0,0,1,0,0,0,1
1814,10177,60,Middle Aged,Bachelors,Single,72071.0,High Income,1,2013-02-14,531,69,300,150,138,150,1338,3,5,4,8,0,0,0,0,0,0,0,0
1815,2549,31,Middle Aged,Masters,In Couple,21840.0,Low Income,1,2013-07-21,17,0,9,0,0,1,27,1,1,0,3,0,0,0,0,0,0,0,0
1816,5782,32,Middle Aged,Bachelors,In Couple,58582.0,Average Income,1,2013-09-28,402,35,106,101,77,42,763,2,9,2,9,0,1,0,0,0,0,0,1
1817,10057,63,Senior,Bachelors,Single,72282.0,High Income,0,2013-07-19,503,27,419,90,139,153,1331,1,5,7,9,0,0,0,0,0,0,1,0
1818,10307,58,Middle Aged,Bachelors,In Couple,50387.0,Average Income,2,2013-08-31,369,9,87,12,14,34,525,3,6,2,8,0,0,0,0,0,0,0,0
1819,8566,53,Middle Aged,Masters,In Couple,32583.0,Average Income,2,2014-06-15,5,0,3,0,0,1,9,1,1,0,2,0,0,0,0,0,0,0,0
1820,2415,52,Middle Aged,Bachelors,In Couple,62568.0,High Income,1,2014-04-07,362,17,398,80,35,61,953,3,5,3,5,0,0,0,1,0,0,0,1
1821,5684,43,Middle Aged,Masters,Single,44635.0,Average Income,2,2013-10-11,56,0,9,0,0,3,68,2,2,0,3,0,0,0,0,0,0,0,0
1822,8334,43,Middle Aged,Masters,Single,33316.0,Average Income,2,2013-10-04,79,1,31,4,4,12,131,3,2,1,4,0,0,0,0,0,0,0,0
1823,9166,46,Middle Aged,Bachelors,In Couple,63967.0,High Income,1,2013-08-09,387,84,141,73,35,162,882,3,4,4,12,0,0,0,0,0,0,0,0
1824,1440,36,Middle Aged,Bachelors,In Couple,52513.0,Average Income,0,2012-09-04,367,17,241,104,188,232,1149,2,9,5,9,0,0,0,0,0,0,0,0
1825,78,45,Middle Aged,Bachelors,In Couple,25293.0,Low Income,1,2013-09-15,15,0,11,0,2,9,37,1,1,1,2,0,0,0,0,0,0,0,0
1826,5441,49,Middle Aged,Masters,Single,54111.0,Average Income,1,2013-08-25,267,6,54,8,3,50,388,2,5,2,6,0,0,0,0,0,0,0,0
1827,5302,28,Young,Bachelors,In Couple,78394.0,High Income,0,2013-02-15,298,27,697,216,24,166,1428,1,4,6,5,0,0,0,0,0,0,1,0
1828,4687,56,Middle Aged,Masters,In Couple,80739.0,High Income,0,2013-05-23,674,92,736,39,0,92,1633,1,3,11,9,0,0,0,0,0,0,0,0
1829,1087,39,Middle Aged,Masters,In Couple,22669.0,Low Income,1,2013-05-22,16,14,36,37,22,48,173,3,4,1,2,0,0,0,0,0,0,1,0
1830,6859,27,Young,Bachelors,Single,29236.0,Low Income,1,2013-10-08,37,4,24,16,9,9,99,2,4,0,3,0,0,0,0,0,0,0,0
1831,9860,55,Middle Aged,Bachelors,In Couple,44911.0,Average Income,1,2013-03-15,159,0,22,2,1,31,215,3,4,1,4,0,0,0,0,0,0,0,0
1832,7129,52,Middle Aged,Masters,In Couple,54693.0,Average Income,1,2013-02-17,686,17,142,23,26,35,929,8,6,4,13,0,0,0,0,0,0,0,0
1833,5866,40,Middle Aged,Bachelors,In Couple,48186.0,Average Income,1,2014-03-20,97,3,66,12,7,34,219,3,4,1,4,0,0,0,0,0,0,0,0
1834,10521,37,Middle Aged,Bachelors,In Couple,54809.0,Average Income,2,2013-09-11,63,6,57,13,13,22,174,4,2,1,5,0,0,0,0,0,0,1,0
1835,7393,36,Middle Aged,Bachelors,In Couple,41580.0,Average Income,2,2012-12-10,56,5,24,4,0,3,92,3,2,1,3,0,0,0,0,0,0,0,0
1836,7849,44,Middle Aged,Masters,In Couple,80336.0,High Income,0,2013-09-09,209,19,456,160,142,66,1052,1,2,9,13,0,0,0,0,0,0,0,0
1837,332,57,Middle Aged,Bachelors,In Couple,47743.0,Average Income,1,2013-03-22,198,2,43,0,12,20,275,3,4,1,6,0,1,0,0,0,0,0,1
1838,9847,59,Middle Aged,Bachelors,In Couple,62972.0,High Income,1,2012-08-03,313,15,47,20,0,192,587,2,7,4,3,0,0,0,0,0,0,0,0
1839,531,60,Middle Aged,Masters,Single,57333.0,Average Income,1,2012-09-22,941,14,397,76,58,176,1662,11,8,5,9,0,0,0,0,0,0,1,0
1840,9576,32,Middle Aged,Masters,In Couple,32313.0,Average Income,1,2013-02-11,86,4,56,2,4,7,159,3,4,0,4,0,0,0,0,0,0,0,0
1841,6906,61,Senior,Masters,Single,84953.0,High Income,0,2013-06-03,167,48,602,63,72,72,1024,1,3,10,4,0,1,1,1,0,0,1,3
1842,7419,46,Middle Aged,Masters,Single,27071.0,Low Income,1,2014-04-23,8,3,19,0,2,3,35,2,2,0,3,0,0,0,0,0,0,0,0
1843,3170,57,Middle Aged,Masters,In Couple,68148.0,High Income,0,2013-08-31,389,66,408,37,57,85,1042,1,4,4,6,0,0,0,0,0,0,0,0
1844,8527,49,Middle Aged,Masters,In Couple,65735.0,High Income,2,2013-12-07,239,7,119,4,15,11,395,5,6,2,6,0,0,0,0,0,0,0,0
1845,7872,39,Middle Aged,Masters,In Couple,86836.0,High Income,0,2012-09-12,179,21,273,0,21,63,557,1,6,10,6,1,0,1,1,0,0,1,3
1846,9931,51,Middle Aged,Masters,In Couple,4023.0,Low Income,2,2014-06-23,5,0,1,1,1,1,9,15,0,0,0,0,0,0,0,0,0,0,0
1847,10595,24,Young,Bachelors,In Couple,30093.0,Average Income,0,2013-07-08,2,6,28,13,4,16,69,1,2,0,3,0,0,0,0,0,0,0,0
1848,4609,48,Middle Aged,Masters,In Couple,57705.0,Average Income,1,2014-01-11,383,0,53,6,4,40,486,3,8,1,6,0,0,0,0,0,0,0,0
1849,5010,26,Young,Bachelors,Single,25008.0,Low Income,1,2014-02-02,2,8,8,6,1,9,34,2,1,0,3,0,0,0,0,0,0,0,0
1850,4427,19,Young,Bachelors,Single,83257.0,High Income,0,2012-09-18,536,27,590,38,107,67,1365,1,5,10,12,1,0,1,0,0,1,1,2
1851,11148,39,Middle Aged,Bachelors,In Couple,22280.0,Low Income,1,2013-05-19,2,1,4,3,1,2,13,1,1,0,2,0,0,0,0,0,0,0,0
1852,1168,36,Middle Aged,Masters,In Couple,72159.0,High Income,0,2012-10-29,322,53,899,34,40,53,1401,1,4,6,10,0,0,0,0,0,0,0,0
1853,9595,53,Middle Aged,Bachelors,In Couple,64260.0,High Income,0,2013-01-11,539,169,816,20,0,30,1574,1,4,5,4,0,0,0,0,0,0,1,0
1854,10163,30,Young,Masters,Single,82733.0,High Income,0,2013-09-10,712,50,420,65,38,38,1323,1,8,4,7,0,0,0,0,0,0,1,0
1855,2886,43,Middle Aged,Masters,Single,74290.0,High Income,1,2013-08-12,1121,0,72,0,12,12,1217,4,10,8,10,0,1,0,1,0,0,0,2
1856,6710,63,Senior,Masters,Single,58217.0,Average Income,3,2012-11-17,68,1,13,3,5,13,103,1,2,0,4,0,0,0,0,0,0,0,0
1857,5316,38,Middle Aged,Masters,In Couple,21024.0,Low Income,0,2013-07-04,36,4,18,6,2,18,84,1,2,0,4,0,0,0,0,0,0,0,0
1858,9029,42,Middle Aged,Masters,In Couple,70116.0,High Income,0,2013-01-26,707,44,603,95,58,29,1536,1,2,8,12,0,0,0,0,0,0,0,0
1859,521,29,Young,Bachelors,In Couple,54006.0,Average Income,1,2012-09-18,174,77,203,6,24,97,581,2,8,1,7,0,0,0,0,0,0,0,0
1860,1459,48,Middle Aged,Masters,In Couple,69063.0,High Income,1,2012-11-07,666,35,124,69,8,26,928,1,5,3,5,0,0,0,0,0,0,0,0
1861,10241,39,Middle Aged,Bachelors,Single,11448.0,Low Income,0,2013-12-15,0,0,0,6,2,6,14,1,1,0,2,0,0,0,0,0,0,0,0
1862,1630,35,Middle Aged,Bachelors,Single,61825.0,High Income,1,2013-08-07,162,50,100,55,30,27,424,1,4,2,8,0,0,0,0,0,0,0,0
1863,3254,43,Middle Aged,Bachelors,In Couple,70886.0,High Income,1,2013-10-14,407,70,239,103,88,53,960,1,5,4,4,0,0,0,0,0,0,0,0
1864,9064,32,Middle Aged,Bachelors,In Couple,69109.0,High Income,0,2012-11-09,823,25,459,124,29,95,1555,1,6,6,7,0,0,1,0,0,0,1,1
1865,3678,41,Middle Aged,Bachelors,Single,60208.0,High Income,2,2012-10-07,488,23,71,15,0,59,656,11,8,3,7,0,1,0,0,0,0,1,1
1866,4227,46,Middle Aged,Masters,In Couple,32889.0,Average Income,2,2013-09-06,28,0,13,4,2,8,55,3,2,1,3,0,0,0,0,0,0,0,0
1867,9467,30,Young,Bachelors,Single,34738.0,Average Income,1,2014-05-11,3,2,10,3,0,2,20,1,1,0,3,0,0,0,0,0,0,0,0
1868,8486,43,Middle Aged,Masters,In Couple,30538.0,Average Income,1,2012-10-01,284,0,52,8,3,20,367,4,9,0,4,0,0,0,0,0,0,0,0
1869,2186,37,Middle Aged,Bachelors,In Couple,82326.0,High Income,0,2014-03-10,938,142,754,159,81,183,2257,1,5,10,6,0,1,1,1,0,0,1,3
1870,3286,47,Middle Aged,Masters,Single,26642.0,Low Income,1,2014-03-01,13,2,15,2,2,8,42,2,2,0,3,0,0,0,0,0,0,0,0
1871,8602,50,Middle Aged,Bachelors,Single,69932.0,High Income,1,2013-06-12,412,172,153,150,105,57,1049,2,7,6,11,0,0,0,0,0,0,0,0
1872,3722,42,Middle Aged,Bachelors,Single,44503.0,Average Income,2,2014-04-16,31,1,8,0,0,8,48,2,2,0,3,0,0,0,0,0,0,0,0
1873,6715,66,Senior,Masters,Single,60200.0,High Income,1,2013-01-02,502,19,132,0,6,26,685,6,6,2,11,0,0,0,0,0,0,0,0
1874,4796,62,Senior,Bachelors,Single,49638.0,Average Income,1,2014-04-19,18,10,3,3,5,0,39,1,1,0,3,0,0,0,0,0,0,0,0
1875,9612,27,Young,Bachelors,Single,23830.0,Low Income,0,2014-02-07,1,8,6,4,8,16,43,1,1,0,3,0,0,0,0,0,0,0,0
1876,3766,55,Middle Aged,Masters,Single,33051.0,Average Income,0,2012-08-16,100,71,243,108,94,219,835,3,9,1,8,0,0,0,0,0,0,1,0
1877,1399,56,Middle Aged,Bachelors,In Couple,72905.0,High Income,0,2014-01-21,407,114,445,181,165,203,1515,1,3,7,9,0,0,0,1,0,0,0,1
1878,1570,63,Senior,Masters,In Couple,69702.0,High Income,1,2013-02-19,664,9,240,50,19,57,1039,2,7,7,10,0,0,0,0,0,0,0,0
1879,3426,39,Middle Aged,Bachelors,Single,70300.0,High Income,1,2013-07-15,1045,61,338,60,46,46,1596,3,5,5,13,0,0,0,0,0,0,0,0
1880,3074,30,Young,Masters,In Couple,70643.0,High Income,0,2012-10-15,1218,107,304,23,143,33,1828,1,5,8,4,0,0,0,0,0,0,1,0
1881,8341,45,Middle Aged,Masters,In Couple,30396.0,Average Income,1,2014-04-30,15,0,6,0,1,12,34,2,1,1,2,1,0,0,0,0,0,1,1
1882,5180,46,Middle Aged,Masters,Single,50616.0,Average Income,1,2014-04-18,128,0,16,0,1,4,149,2,4,0,4,0,0,0,0,0,0,0,0
1883,6461,45,Middle Aged,Masters,Single,62772.0,High Income,1,2013-05-19,581,49,157,43,8,108,946,1,5,6,11,0,1,0,0,0,0,0,1
1884,7679,29,Young,Masters,Single,30298.0,Average Income,0,2014-05-19,6,3,12,6,1,0,28,1,1,1,3,0,0,0,0,0,0,0,0
1885,10702,30,Young,Bachelors,Single,52413.0,Average Income,1,2012-11-03,185,8,133,56,56,12,450,2,7,1,7,0,0,0,0,0,0,0,0
1886,7505,57,Middle Aged,Masters,In Couple,44155.0,Average Income,2,2014-01-19,22,1,9,0,0,14,46,1,1,1,2,0,0,0,0,0,0,0,0
1887,5113,43,Middle Aged,Masters,Single,86979.0,High Income,0,2013-11-07,584,100,835,65,83,35,1702,1,5,5,5,1,0,0,0,0,0,1,1
1888,10858,39,Middle Aged,Bachelors,In Couple,76532.0,High Income,2,2013-09-09,355,30,177,90,138,30,820,4,9,5,7,0,0,0,0,0,0,0,0
1889,2961,32,Middle Aged,Bachelors,In Couple,42081.0,Average Income,1,2013-02-26,175,10,110,54,6,27,382,2,6,3,4,1,0,0,0,0,0,0,1
1890,2747,26,Young,Masters,In Couple,67546.0,High Income,0,2012-08-31,864,134,768,150,38,172,2126,1,4,10,5,0,0,0,0,0,0,0,0
1891,3010,25,Young,Masters,In Couple,88420.0,High Income,0,2014-05-02,957,153,612,99,95,153,2069,1,4,7,8,1,0,1,1,0,0,0,3
1892,5790,29,Young,Bachelors,In Couple,31158.0,Average Income,1,2013-01-27,25,6,16,20,0,5,72,2,2,0,3,0,0,0,0,0,0,0,0
1893,6892,46,Middle Aged,Bachelors,Single,61671.0,High Income,1,2014-06-03,641,7,56,0,0,28,732,8,10,4,6,0,1,0,1,0,0,0,2
1894,1743,40,Middle Aged,Bachelors,Single,69719.0,High Income,0,2014-05-26,273,86,208,177,14,43,801,1,2,3,5,0,0,0,0,0,0,0,0
1895,3578,65,Senior,Bachelors,Single,49160.0,Average Income,1,2013-10-20,122,21,43,25,10,15,236,2,3,1,6,0,0,0,0,0,0,0,0
1896,8462,36,Middle Aged,Undergraduate,In Couple,24882.0,Low Income,1,2012-09-09,1,4,10,29,0,36,80,1,1,1,2,1,0,0,0,0,0,0,1
1897,5558,60,Middle Aged,Masters,Single,90933.0,High Income,0,2014-03-31,1020,31,430,62,63,79,1685,1,4,6,4,0,0,1,0,0,0,0,1
1898,4619,69,Senior,Masters,Single,113734.0,High Income,0,2014-05-28,6,2,3,1,262,3,277,0,27,0,0,0,0,0,0,0,0,0,0
1899,8780,64,Senior,Masters,In Couple,59292.0,Average Income,1,2013-06-13,378,14,68,19,14,14,507,2,3,5,8,0,0,0,0,0,0,0,0
1900,10789,50,Middle Aged,Masters,In Couple,45759.0,Average Income,2,2013-02-23,42,1,18,3,0,4,68,2,2,0,3,0,0,0,0,0,0,0,0
1901,10779,31,Middle Aged,Bachelors,Single,22148.0,Low Income,0,2014-04-13,15,5,14,0,4,11,49,1,1,0,3,0,0,0,0,0,0,0,0
1902,5896,27,Young,Masters,In Couple,73395.0,High Income,0,2014-03-18,272,7,80,20,7,11,397,1,4,4,6,0,0,0,0,0,0,0,0
1903,2337,43,Middle Aged,Bachelors,Single,29819.0,Low Income,1,2013-10-24,9,1,24,2,1,2,39,3,3,0,3,0,0,0,0,0,0,0,0
1904,10951,46,Middle Aged,Bachelors,In Couple,45688.0,Average Income,1,2014-01-25,279,0,18,0,0,9,306,2,3,1,8,0,1,0,0,0,0,0,1
1905,544,60,Middle Aged,Bachelors,In Couple,62820.0,High Income,0,2013-05-11,398,61,265,138,61,53,976,1,3,4,6,0,0,0,0,0,0,0,0
1906,17,43,Middle Aged,Masters,In Couple,60491.0,High Income,1,2013-09-06,637,47,237,12,19,76,1028,4,6,11,7,0,0,0,0,0,0,0,0
1907,10680,28,Young,Bachelors,In Couple,33235.0,Average Income,1,2014-02-05,45,0,16,2,1,6,70,1,3,0,3,0,0,0,0,0,0,0,0
1908,3265,55,Middle Aged,Bachelors,In Couple,35701.0,Average Income,0,2013-03-19,21,1,9,7,3,5,46,1,1,0,3,0,0,0,0,0,0,0,0
1909,5623,34,Middle Aged,Masters,In Couple,31535.0,Average Income,1,2013-09-26,15,4,13,0,0,19,51,1,1,1,2,1,0,0,0,0,0,0,1
1910,5832,54,Middle Aged,Bachelors,In Couple,92556.0,High Income,0,2014-04-20,493,183,352,184,23,28,1263,0,3,5,13,0,0,0,0,0,0,0,0
1911,5544,44,Middle Aged,Bachelors,Single,67384.0,High Income,1,2012-11-10,957,40,175,158,53,107,1490,2,7,8,5,0,1,0,0,0,0,0,1
1912,6417,43,Middle Aged,Masters,In Couple,80573.0,High Income,0,2012-10-14,829,138,430,60,92,15,1564,1,4,6,13,0,0,0,0,0,0,0,0
1913,5831,47,Middle Aged,Bachelors,In Couple,77870.0,High Income,1,2012-08-22,1017,50,500,65,50,133,1815,3,5,5,5,0,1,0,1,0,0,1,2
1914,7101,51,Middle Aged,Masters,Single,52278.0,Average Income,1,2013-01-25,953,0,71,0,0,174,1198,6,10,5,10,0,0,0,0,0,0,0,0
1915,10176,46,Middle Aged,Bachelors,Single,57107.0,Average Income,1,2012-08-24,159,0,120,0,0,137,416,7,4,4,8,0,1,0,0,1,0,1,2
1916,2326,24,Young,Bachelors,In Couple,18929.0,Low Income,0,2013-02-16,32,0,8,23,4,18,85,1,1,0,4,0,0,0,0,0,0,0,0
1917,4385,33,Middle Aged,Masters,Single,36038.0,Average Income,1,2013-05-31,23,0,15,0,2,7,47,2,3,0,3,0,0,0,0,0,0,0,0
1918,2929,38,Middle Aged,Bachelors,Single,20180.0,Low Income,0,2013-02-20,18,42,24,15,20,18,137,1,2,1,4,0,0,0,0,0,0,0,0
1919,10686,49,Middle Aged,Masters,In Couple,34230.0,Average Income,2,2012-12-26,15,0,4,0,0,2,21,1,1,0,2,0,0,0,0,0,0,0,0
1920,2546,37,Middle Aged,Bachelors,Single,31878.0,Average Income,1,2014-06-22,23,4,5,10,5,23,70,1,1,0,4,0,0,0,0,0,0,0,0
1921,3283,42,Middle Aged,Bachelors,In Couple,70932.0,High Income,1,2014-01-19,200,193,100,46,185,185,909,2,6,2,12,0,0,0,0,0,0,0,0
1922,3138,58,Middle Aged,Bachelors,Single,91249.0,High Income,0,2012-10-20,1324,27,119,71,108,27,1676,0,7,9,6,0,1,1,1,1,0,1,4
1923,4994,71,Senior,Masters,Single,77598.0,High Income,0,2013-10-01,1193,33,281,129,66,33,1735,1,7,5,13,0,0,1,0,0,0,0,1
1924,7966,55,Middle Aged,Bachelors,Single,80982.0,High Income,2,2013-01-08,505,137,401,104,22,22,1191,3,11,5,11,0,0,0,0,0,1,0,0
1925,3112,37,Middle Aged,Masters,In Couple,22701.0,Low Income,1,2013-09-05,2,4,9,0,4,5,24,1,1,0,3,0,0,0,0,0,0,0,0
1926,10872,45,Middle Aged,Masters,In Couple,55212.0,Average Income,1,2012-11-23,1103,0,45,0,0,34,1182,3,4,2,11,0,1,0,0,1,0,0,2
1927,2181,44,Middle Aged,Bachelors,In Couple,70617.0,High Income,0,2013-06-23,353,61,753,40,46,27,1280,1,3,3,7,0,0,0,0,0,0,0,0
1928,1867,57,Middle Aged,Bachelors,Single,64849.0,High Income,0,2012-11-13,652,48,350,94,84,108,1336,1,9,3,6,0,0,0,0,0,0,1,0
1929,1518,49,Middle Aged,Masters,In Couple,62694.0,High Income,2,2013-06-17,379,6,157,25,91,91,749,5,9,3,7,0,0,0,0,0,0,0,0
1930,5734,40,Middle Aged,Masters,In Couple,61917.0,High Income,2,2013-11-20,46,4,36,2,2,1,91,1,2,0,4,0,0,0,0,0,0,0,0
1931,2878,67,Senior,Masters,In Couple,67472.0,High Income,1,2013-09-28,162,31,127,8,17,69,414,2,4,2,7,0,0,0,0,0,0,0,0
1932,1458,32,Middle Aged,Masters,In Couple,21059.0,Low Income,1,2014-01-07,8,3,19,3,3,8,44,3,3,0,3,0,0,0,0,0,0,0,0
1933,7007,46,Middle Aged,Masters,In Couple,29543.0,Low Income,2,2014-04-01,17,3,18,3,4,18,63,2,3,1,2,0,0,0,0,0,0,0,0
1934,6200,63,Senior,Bachelors,In Couple,75903.0,High Income,1,2013-04-08,340,108,185,130,38,100,901,2,6,6,9,0,0,0,0,0,0,0,0
1935,1403,39,Middle Aged,Bachelors,In Couple,34984.0,Average Income,2,2012-09-06,8,4,15,3,5,3,38,2,1,0,3,0,0,0,0,0,0,0,0
1936,4827,58,Middle Aged,Masters,Single,54998.0,Average Income,1,2013-03-10,154,22,202,39,30,8,455,5,4,2,9,0,0,0,0,0,0,1,0
1937,6250,65,Senior,Masters,Single,54356.0,Average Income,1,2012-11-19,710,15,30,20,0,0,775,3,11,2,8,0,0,0,0,0,0,1,0
1938,9291,55,Middle Aged,Masters,In Couple,34242.0,Average Income,1,2014-03-23,8,2,4,0,0,1,15,1,0,0,3,0,0,0,0,0,0,0,0
1939,2478,41,Middle Aged,Bachelors,In Couple,25410.0,Low Income,1,2013-08-31,2,2,4,13,13,4,38,1,1,0,4,0,0,0,0,0,0,0,0
1940,1139,30,Young,Masters,In Couple,73356.0,High Income,0,2014-02-06,1050,14,322,0,14,112,1512,1,5,11,5,1,0,1,1,0,0,1,3
1941,5138,64,Senior,Bachelors,In Couple,28320.0,Low Income,1,2013-01-14,19,1,14,3,2,4,43,1,1,0,3,0,0,0,0,0,0,0,0
1942,5393,37,Middle Aged,Bachelors,Single,23763.0,Low Income,1,2012-08-07,22,0,6,6,2,6,42,1,1,0,3,0,0,0,0,0,0,0,0
1943,10413,30,Young,Bachelors,In Couple,72570.0,High Income,0,2014-04-25,274,83,216,151,141,224,1089,1,4,6,12,0,0,0,0,0,0,0,0
1944,5015,38,Middle Aged,Masters,In Couple,34529.0,Average Income,1,2012-09-14,68,6,38,3,6,41,162,2,2,2,3,0,0,0,0,0,0,0,0
1945,10868,63,Senior,Bachelors,Single,70792.0,High Income,0,2013-02-06,344,45,654,104,11,114,1272,2,3,4,10,0,0,0,0,0,0,0,0
1946,10676,32,Middle Aged,Bachelors,In Couple,63211.0,High Income,0,2012-11-02,145,193,459,205,26,145,1173,2,3,8,7,0,0,0,0,0,0,1,0
1947,2495,40,Middle Aged,Masters,In Couple,83891.0,High Income,1,2014-06-20,217,38,350,111,85,15,816,1,4,7,10,0,0,0,0,0,0,0,0
1948,7842,46,Middle Aged,Bachelors,Single,36065.0,Average Income,2,2013-03-31,18,7,34,10,2,3,74,3,3,0,3,0,0,0,0,0,0,0,0
1949,9955,60,Middle Aged,Bachelors,In Couple,39898.0,Average Income,1,2013-02-12,69,8,26,12,7,12,134,2,3,0,4,0,0,0,0,0,0,0,0
1950,6663,74,Senior,Masters,Single,51141.0,Average Income,0,2013-07-08,144,0,7,0,0,6,157,1,3,1,4,0,0,0,0,0,0,0,0
1951,2162,38,Middle Aged,Bachelors,In Couple,56939.0,Average Income,1,2013-09-18,256,34,103,90,29,49,561,2,3,3,10,0,0,0,0,0,0,0,0
1952,3434,63,Senior,Bachelors,Single,80872.0,High Income,0,2014-05-12,483,72,567,94,12,108,1336,1,4,4,10,0,0,0,0,0,0,0,0
1953,7919,38,Middle Aged,Masters,In Couple,72335.0,High Income,0,2012-08-13,1285,105,653,28,21,0,2092,1,10,4,8,0,0,0,0,0,0,1,0
1954,5626,50,Middle Aged,Masters,Single,61798.0,High Income,0,2013-11-23,338,4,89,11,8,13,463,1,4,2,9,0,0,0,0,0,0,0,0
1955,6428,64,Senior,Masters,Single,76842.0,High Income,0,2014-05-03,605,10,345,84,54,32,1130,1,1,8,7,0,0,0,0,0,0,0,0
1956,8514,38,Middle Aged,Bachelors,In Couple,29478.0,Low Income,1,2014-01-17,8,0,7,3,1,1,20,1,1,0,3,0,0,0,0,0,0,0,0
1957,10448,58,Middle Aged,Bachelors,Single,46998.0,Average Income,1,2012-10-22,172,41,86,45,6,27,377,5,5,3,5,1,0,0,0,0,0,0,1
1958,2109,24,Young,Bachelors,Single,96843.0,High Income,0,2013-04-23,448,71,951,40,17,17,1544,1,6,11,10,0,0,1,0,0,0,1,1
1959,7530,64,Senior,Masters,Single,56551.0,Average Income,2,2014-05-07,67,4,32,17,2,16,138,3,2,1,4,0,0,0,0,0,0,0,0
1960,8925,49,Middle Aged,Masters,In Couple,70053.0,High Income,1,2013-07-03,512,53,98,81,179,89,1012,3,8,5,10,0,0,0,0,0,0,0,0
1961,3009,52,Middle Aged,Masters,Single,71670.0,High Income,0,2013-07-09,1462,16,128,0,0,160,1766,1,5,3,6,0,1,1,0,1,0,1,3
1962,6355,36,Middle Aged,Bachelors,In Couple,44359.0,Average Income,2,2014-06-17,20,0,14,7,3,1,45,3,2,0,4,0,0,0,0,0,0,0,0
1963,3517,62,Senior,Bachelors,Single,40887.0,Average Income,2,2013-05-06,50,4,44,10,10,43,161,3,3,1,3,0,0,0,0,0,0,1,0
